,period,post.treat,unit_id,gain_rate_fol,gain_rate_non,ts
6263,571.0,0,2020,4.122832935938047e-05,0.0003495091471292,0
6264,566.0,0,2020,0.0001631954703808,0.0012833873211599,0
6265,557.0,0,2020,6.699603520899327e-05,6.545275337915882e-05,0
6266,562.0,0,2020,5.1535411699225594e-05,0.000134327872948,0
6267,563.0,0,2020,0.0004071297524238,0.0022527725444094,0
6268,556.0,0,2020,5.153541169922559e-06,1.0267098569279814e-05,0
6269,547.0,0,2020,1.7178470566408532e-06,2.5667746423199534e-06,0
6270,565.0,0,2020,0.0002662662937793,0.0016564252358438,0
6271,551.0,0,2020,0.0,1.711183094879969e-06,0
6272,861.0,0,2021,0.0,0.0,0
6273,846.0,0,2021,0.0,0.0,0
6274,851.0,0,2021,0.0,4.2779577371999227e-07,0
6275,844.0,0,2021,0.0,0.0,0
6276,854.0,0,2021,0.0,0.0,0
6277,855.0,0,2021,0.0,0.0,0
6278,856.0,0,2021,0.0,0.0,0
6279,845.0,0,2021,0.0,0.0,0
6280,870.0,0,2021,0.0,0.0,0
6281,859.0,0,2021,0.0,0.0,0
6282,868.0,0,2021,0.0,0.0,0
6283,847.0,0,2021,0.0,0.0,0
6284,853.0,0,2021,0.0,0.0,0
6285,858.0,0,2021,1.7178470566408532e-06,0.0,0
6286,861.0,0,2022,6.871388226563413e-06,2.1389788685999612e-06,0
6287,866.0,0,2022,6.871388226563413e-06,0.0,0
6288,862.0,0,2022,0.000171784705664,5.989140832079892e-06,0
6289,854.0,0,2022,6.871388226563413e-06,2.1389788685999612e-06,0
6290,853.0,0,2022,5.153541169922559e-06,1.2833873211599767e-06,0
6291,847.0,0,2022,3.4356941132817063e-06,1.2833873211599767e-06,0
6292,856.0,0,2022,6.871388226563413e-06,4.2779577371999227e-07,0
6293,859.0,0,2022,1.0307082339845118e-05,0.0,0
6294,845.0,0,2022,2.0614164679690236e-05,2.994570416039946e-06,0
6295,870.0,0,2022,2.4049858792971944e-05,2.1389788685999612e-06,0
6296,849.0,0,2022,0.0,0.0,0
6297,846.0,0,2022,1.8896317623049383e-05,2.5667746423199534e-06,0
6298,848.0,0,2022,6.871388226563413e-06,8.555915474399845e-07,0
6299,863.0,0,2022,1.7178470566408533e-05,4.2779577371999227e-07,0
6300,869.0,0,2023,1.2024929396485972e-05,1.711183094879969e-06,0
6301,860.0,0,2023,1.8896317623049383e-05,5.133549284639907e-06,0
6302,851.0,0,2023,2.4049858792971944e-05,1.711183094879969e-06,0
6303,844.0,0,2023,3.779263524609877e-05,3.850161963479931e-06,0
6304,855.0,0,2023,2.233201173633109e-05,3.422366189759938e-06,0
6305,861.0,0,2023,1.2024929396485972e-05,2.1389788685999612e-06,0
6306,871.0,0,2023,1.7178470566408533e-05,6.416936605799884e-06,0
6307,870.0,0,2023,2.233201173633109e-05,2.5667746423199534e-06,0
6308,852.0,0,2023,2.5767705849612797e-05,2.994570416039946e-06,0
6309,865.0,0,2023,6.871388226563413e-06,2.5667746423199534e-06,0
6310,868.0,0,2023,3.263909407617621e-05,6.416936605799884e-06,0
6311,858.0,0,2023,2.9203399962894504e-05,2.1389788685999612e-06,0
6312,846.0,0,2023,0.0003092124701953,1.1978281664159784e-05,0
6313,867.0,0,2023,7.386742343555668e-05,6.416936605799884e-06,0
6314,546.0,0,2024,0.0,4.2779577371999227e-07,0
6315,562.0,0,2024,2.4049858792971944e-05,3.251247880271941e-05,0
6316,555.0,0,2024,0.0,1.2833873211599767e-06,0
6317,540.0,0,2024,0.0,1.2833873211599767e-06,0
6318,539.0,0,2024,8.589235283204266e-06,3.422366189759938e-06,0
6319,551.0,0,2024,0.0,2.1389788685999612e-06,0
6320,545.0,0,2024,3.4356941132817063e-06,8.555915474399845e-07,0
6321,557.0,0,2024,1.7178470566408532e-06,2.1389788685999612e-06,0
6322,553.0,0,2024,1.7178470566408532e-06,8.555915474399845e-07,0
6323,550.0,0,2024,0.0,0.0,0
6324,542.0,0,2024,0.0,0.0,0
6325,548.0,0,2024,0.0,1.2833873211599767e-06,0
6326,547.0,0,2024,0.0,4.2779577371999227e-07,0
6327,538.0,0,2024,3.4356941132817065e-05,1.0267098569279814e-05,0
6328,562.0,0,2025,0.0002147308820801,0.0002588164431005,0
6329,542.0,0,2025,6.871388226563413e-06,4.2779577371999227e-07,0
6330,550.0,0,2025,3.4356941132817063e-06,4.2779577371999227e-07,0
6331,540.0,0,2025,6.871388226563413e-06,2.1389788685999612e-06,0
6332,560.0,0,2025,1.2024929396485972e-05,6.416936605799884e-06,0
6333,543.0,0,2025,6.871388226563413e-06,2.1389788685999612e-06,0
6334,538.0,0,2025,2.0614164679690236e-05,7.272528153239869e-06,0
6335,554.0,0,2025,1.7178470566408532e-06,1.711183094879969e-06,0
6336,544.0,0,2025,5.153541169922559e-06,0.0,0
6337,548.0,0,2025,0.0,8.555915474399845e-07,0
6338,563.0,0,2025,0.0003023410819687,0.0007075742097328,0
6339,555.0,0,2025,5.153541169922559e-06,8.555915474399845e-07,0
6340,545.0,0,2025,5.153541169922559e-06,2.994570416039946e-06,0
6341,564.0,0,2025,0.0001305563763047,0.0003204190345162,0
6342,555.0,0,2026,0.0,3.422366189759938e-06,0
6343,562.0,0,2026,2.9203399962894504e-05,0.0001454505630647,0
6344,563.0,0,2026,0.0002250379644199,0.0013026381309773,0
6345,545.0,0,2026,3.4356941132817063e-06,1.711183094879969e-06,0
6346,564.0,0,2026,0.0003607478818945,0.0034950914712923,0
6347,540.0,0,2026,1.3742776453126824e-05,2.438435910203956e-05,0
6348,560.0,0,2026,4.809971758594389e-05,0.0001005320068241,0
6349,551.0,0,2026,0.0,2.1389788685999612e-06,0
6350,559.0,0,2026,0.0001219671410215,0.0002053419713855,0
6351,541.0,0,2026,1.2024929396485972e-05,1.4117260532759744e-05,0
6352,548.0,0,2026,1.7178470566408532e-06,5.561345058359899e-06,0
6353,556.0,0,2026,3.4356941132817063e-06,3.850161963479931e-06,0
6354,554.0,0,2026,5.153541169922559e-06,8.983711248119837e-06,0
6355,547.0,0,2026,1.7178470566408532e-06,2.1389788685999612e-06,0
6356,508.0,0,2027,1.7178470566408532e-06,8.555915474399845e-07,0
6357,507.0,0,2027,1.7178470566408532e-06,0.0,0
6358,512.0,0,2027,0.0,0.0,0
6359,519.0,0,2027,0.0,0.0,0
6360,504.0,0,2027,0.0,0.0,0
6361,527.0,0,2027,0.0,4.2779577371999227e-07,0
6362,513.0,0,2027,0.0,0.0,0
6363,514.0,0,2027,0.0,1.2833873211599767e-06,0
6364,518.0,0,2027,0.0,0.0,0
6365,531.0,0,2027,0.0,0.0,0
6366,520.0,0,2027,0.0,0.0,0
6367,516.0,0,2027,0.0,0.0,0
6368,523.0,0,2027,0.0,0.0,0
6369,522.0,0,2027,0.0,0.0,0
6370,531.0,0,2028,0.0,4.2779577371999227e-07,0
6371,505.0,0,2028,0.0,0.0,0
6372,524.0,0,2028,0.0,0.0,0
6373,504.0,0,2028,1.7178470566408532e-06,0.0,0
6374,512.0,0,2028,0.0,0.0,0
6375,527.0,0,2028,0.0,4.2779577371999227e-07,0
6376,513.0,0,2028,0.0,0.0,0
6377,510.0,0,2028,0.0,0.0,0
6378,518.0,0,2028,0.0,0.0,0
6379,520.0,0,2028,0.0,8.555915474399845e-07,0
6380,509.0,0,2028,0.0,0.0,0
6381,511.0,0,2028,0.0,0.0,0
6382,517.0,0,2028,0.0,0.0,0
6383,526.0,0,2028,0.0,0.0,0
6384,514.0,0,2029,5.153541169922559e-06,4.2779577371999227e-07,0
6385,509.0,0,2029,0.0,0.0,0
6386,516.0,0,2029,0.0,4.2779577371999227e-07,0
6387,510.0,0,2029,0.0,0.0,0
6388,504.0,0,2029,0.0,4.2779577371999227e-07,0
6389,511.0,0,2029,0.0,0.0,0
6390,520.0,0,2029,0.0,4.2779577371999227e-07,0
6391,507.0,0,2029,0.0,8.555915474399845e-07,0
6392,521.0,0,2029,0.0,0.0,0
6393,517.0,0,2029,5.153541169922559e-06,8.555915474399845e-07,0
6394,525.0,0,2029,0.0,8.555915474399845e-07,0
6395,522.0,0,2029,0.0,4.2779577371999227e-07,0
6396,519.0,0,2029,0.0,0.0,0
6397,506.0,0,2029,0.0,8.555915474399845e-07,0
6398,637.0,0,2030,0.0001357099174746,5.9035816773358935e-05,0
6399,631.0,0,2030,0.0002336271997031,0.0001095157180723,0
6400,641.0,0,2030,0.0001442991527578,6.203038718939888e-05,0
6401,627.0,0,2030,0.0002525235173262,4.021280272967927e-05,0
6402,633.0,0,2030,0.0002044237997402,8.812592938631841e-05,0
6403,636.0,0,2030,0.0005617359875215,7.015850689007873e-05,0
6404,622.0,0,2030,9.791728222852862e-05,1.882301404367966e-05,0
6405,629.0,0,2030,7.214957637891583e-05,1.882301404367966e-05,0
6406,621.0,0,2030,9.276374105860607e-05,2.438435910203956e-05,0
6407,646.0,0,2030,0.0007025994461661,0.000152723091218,0
6408,619.0,0,2030,0.000109942211625,1.497285208019973e-05,0
6409,628.0,0,2030,0.0002576770584961,3.935721118223929e-05,0
6410,626.0,0,2030,0.0010770901045138,0.0001377502391378,0
6411,638.0,0,2030,8.932804694532436e-05,4.1923985824559245e-05,0
6412,633.0,0,2031,0.0008194130460176,0.0001488729292545,0
6413,641.0,0,2031,0.0001614776233242,3.5507049218759355e-05,0
6414,645.0,0,2031,0.0001202492939648,3.208468302899942e-05,0
6415,632.0,0,2031,0.0011887501631954,0.0001706905137142,0
6416,646.0,0,2031,0.0001546062350976,2.5667746423199535e-05,0
6417,619.0,0,2031,0.000176938246834,2.5239950649479543e-05,0
6418,642.0,0,2031,6.012464698242986e-05,1.6256239401359707e-05,0
6419,636.0,0,2031,7.902096460547925e-05,2.7806725291799497e-05,0
6420,625.0,0,2031,0.0002834447643457,3.422366189759938e-05,0
6421,630.0,0,2031,0.0010599116339474,0.000112938084262,0
6422,634.0,0,2031,0.0001563240821543,3.208468302899942e-05,0
6423,628.0,0,2031,4.294617641602133e-05,7.272528153239869e-06,0
6424,635.0,0,2031,8.932804694532436e-05,2.823452106551949e-05,0
6425,631.0,0,2031,0.0015666765156564,0.0002151812741811,0
6426,626.0,0,2032,3.4356941132817063e-06,2.994570416039946e-06,0
6427,646.0,0,2032,9.448158811524692e-05,3.3368070350159396e-05,0
6428,623.0,0,2032,1.3742776453126824e-05,1.711183094879969e-06,0
6429,637.0,0,2032,3.4356941132817065e-05,6.416936605799884e-06,0
6430,636.0,0,2032,2.0614164679690236e-05,3.850161963479931e-06,0
6431,631.0,0,2032,7.386742343555668e-05,2.0961992912279622e-05,0
6432,625.0,0,2032,3.779263524609877e-05,2.994570416039946e-06,0
6433,630.0,0,2032,1.2024929396485972e-05,2.994570416039946e-06,0
6434,632.0,0,2032,0.0001133779057382,3.8929415408519296e-05,0
6435,635.0,0,2032,3.263909407617621e-05,4.2779577371999225e-06,0
6436,627.0,0,2032,2.233201173633109e-05,8.555915474399845e-07,0
6437,640.0,0,2032,4.122832935938047e-05,7.272528153239869e-06,0
6438,619.0,0,2032,1.0307082339845118e-05,1.2833873211599767e-06,0
6439,642.0,0,2032,1.7178470566408532e-06,6.416936605799884e-06,0
6440,674.0,0,2033,3.4356941132817063e-06,1.2833873211599767e-06,0
6441,684.0,0,2033,6.871388226563413e-06,4.2779577371999227e-07,0
6442,693.0,0,2033,5.153541169922559e-06,2.5667746423199534e-06,0
6443,678.0,0,2033,6.871388226563413e-06,1.2833873211599767e-06,0
6444,686.0,0,2033,6.871388226563413e-06,2.1389788685999612e-06,0
6445,681.0,0,2033,5.153541169922559e-06,2.1389788685999612e-06,0
6446,697.0,0,2033,6.871388226563413e-06,4.2779577371999227e-07,0
6447,683.0,0,2033,6.871388226563413e-06,2.5667746423199534e-06,0
6448,687.0,0,2033,3.4356941132817063e-06,0.0,0
6449,675.0,0,2033,1.7178470566408532e-06,4.2779577371999227e-07,0
6450,680.0,0,2033,8.589235283204266e-06,1.2833873211599767e-06,0
6451,692.0,0,2033,5.153541169922559e-06,8.555915474399845e-07,0
6452,672.0,0,2033,5.153541169922559e-06,8.555915474399845e-07,0
6453,685.0,0,2033,5.153541169922559e-06,1.711183094879969e-06,0
6454,676.0,0,2034,5.153541169922559e-06,1.2833873211599767e-06,0
6455,693.0,0,2034,0.0,4.2779577371999227e-07,0
6456,691.0,0,2034,1.3742776453126824e-05,0.0,0
6457,682.0,0,2034,1.8896317623049383e-05,1.711183094879969e-06,0
6458,685.0,0,2034,6.871388226563413e-06,4.2779577371999227e-07,0
6459,688.0,0,2034,0.0,4.2779577371999227e-07,0
6460,681.0,0,2034,8.589235283204266e-06,4.2779577371999227e-07,0
6461,687.0,0,2034,1.0307082339845118e-05,1.2833873211599767e-06,0
6462,683.0,0,2034,8.589235283204266e-06,0.0,0
6463,699.0,0,2034,3.4356941132817063e-06,0.0,0
6464,689.0,0,2034,6.871388226563413e-06,4.2779577371999227e-07,0
6465,675.0,0,2034,6.871388226563413e-06,0.0,0
6466,697.0,0,2034,1.7178470566408532e-06,4.2779577371999227e-07,0
6467,672.0,0,2034,1.7178470566408533e-05,4.2779577371999227e-07,0
6468,696.0,0,2035,1.3742776453126824e-05,1.2833873211599767e-06,0
6469,676.0,0,2035,3.4356941132817065e-05,2.1389788685999612e-06,0
6470,675.0,0,2035,2.5767705849612797e-05,1.2833873211599767e-06,0
6471,672.0,0,2035,3.951048230273962e-05,4.705753510919915e-06,0
6472,693.0,0,2035,3.4356941132817063e-06,1.711183094879969e-06,0
6473,692.0,0,2035,6.871388226563413e-06,2.5667746423199534e-06,0
6474,698.0,0,2035,2.748555290625365e-05,2.5667746423199534e-06,0
6475,687.0,0,2035,0.0001065065175117,1.6684035175079698e-05,0
6476,682.0,0,2035,1.2024929396485972e-05,3.850161963479931e-06,0
6477,694.0,0,2035,6.871388226563413e-06,2.994570416039946e-06,0
6478,690.0,0,2035,1.8896317623049383e-05,5.561345058359899e-06,0
6479,689.0,0,2035,3.4356941132817065e-05,2.1389788685999612e-06,0
6480,678.0,0,2035,8.589235283204266e-06,2.5667746423199534e-06,0
6481,684.0,0,2035,1.546062350976768e-05,3.850161963479931e-06,0
6482,717.0,0,2036,1.7178470566408532e-06,0.0,0
6483,708.0,0,2036,3.4356941132817063e-06,0.0,0
6484,696.0,0,2036,0.0,0.0,0
6485,710.0,0,2036,5.153541169922559e-06,4.2779577371999227e-07,0
6486,703.0,0,2036,0.0,0.0,0
6487,706.0,0,2036,3.4356941132817063e-06,0.0,0
6488,719.0,0,2036,0.0,0.0,0
6489,695.0,0,2036,3.4356941132817063e-06,0.0,0
6490,721.0,0,2036,0.0,0.0,0
6491,714.0,0,2036,0.0,0.0,0
6492,702.0,0,2036,0.0,0.0,0
6493,713.0,0,2036,0.0,0.0,0
6494,711.0,0,2036,0.0,0.0,0
6495,701.0,0,2036,0.0,0.0,0
6496,707.0,0,2037,0.0,0.0,0
6497,711.0,0,2037,0.0,0.0,0
6498,700.0,0,2037,0.0,0.0,0
6499,719.0,0,2037,0.0,0.0,0
6500,706.0,0,2037,0.0,0.0,0
6501,722.0,0,2037,0.0,0.0,0
6502,701.0,0,2037,0.0,0.0,0
6503,705.0,0,2037,0.0,0.0,0
6504,708.0,0,2037,0.0,0.0,0
6505,696.0,0,2037,0.0,0.0,0
6506,715.0,0,2037,0.0,0.0,0
6507,699.0,0,2037,0.0,0.0,0
6508,716.0,0,2037,0.0,0.0,0
6509,698.0,0,2037,0.0,0.0,0
6510,706.0,0,2038,2.748555290625365e-05,4.064059850339926e-05,0
6511,703.0,0,2038,2.0614164679690236e-05,9.41150702183983e-06,0
6512,704.0,0,2038,3.263909407617621e-05,8.983711248119837e-06,0
6513,701.0,0,2038,3.092124701953536e-05,8.128119700679853e-06,0
6514,712.0,0,2038,2.0614164679690236e-05,1.155048589043979e-05,0
6515,720.0,0,2038,1.8896317623049383e-05,9.839302795559822e-06,0
6516,705.0,0,2038,2.233201173633109e-05,4.277957737199923e-05,0
6517,715.0,0,2038,2.4049858792971944e-05,8.128119700679853e-06,0
6518,710.0,0,2038,3.092124701953536e-05,1.5400647853919723e-05,0
6519,695.0,0,2038,4.638187052930304e-05,1.0267098569279814e-05,0
6520,697.0,0,2038,3.4356941132817065e-05,1.2406077437879776e-05,0
6521,700.0,0,2038,4.809971758594389e-05,8.128119700679853e-06,0
6522,721.0,0,2038,1.0307082339845118e-05,7.700323926959862e-06,0
6523,696.0,0,2038,2.233201173633109e-05,1.155048589043979e-05,0
6524,596.0,0,2039,2.748555290625365e-05,3.422366189759938e-06,0
6525,611.0,0,2039,8.589235283204266e-06,1.711183094879969e-06,0
6526,618.0,0,2039,2.5767705849612797e-05,2.994570416039946e-06,0
6527,606.0,0,2039,1.2024929396485972e-05,3.422366189759938e-06,0
6528,615.0,0,2039,2.0614164679690236e-05,1.0267098569279814e-05,0
6529,612.0,0,2039,1.546062350976768e-05,2.1389788685999612e-06,0
6530,598.0,0,2039,1.3742776453126824e-05,1.711183094879969e-06,0
6531,620.0,0,2039,1.7178470566408533e-05,4.2779577371999225e-06,0
6532,613.0,0,2039,2.233201173633109e-05,2.994570416039946e-06,0
6533,619.0,0,2039,1.2024929396485972e-05,2.1389788685999612e-06,0
6534,599.0,0,2039,2.5767705849612797e-05,4.705753510919915e-06,0
6535,617.0,0,2039,3.092124701953536e-05,2.1389788685999612e-06,0
6536,616.0,0,2039,4.122832935938047e-05,3.422366189759938e-06,0
6537,609.0,0,2039,2.748555290625365e-05,3.850161963479931e-06,0
6538,613.0,0,2040,5.1535411699225594e-05,2.994570416039946e-06,0
6539,609.0,0,2040,1.0307082339845118e-05,1.2833873211599767e-06,0
6540,599.0,0,2040,2.748555290625365e-05,2.994570416039946e-06,0
6541,616.0,0,2040,2.0614164679690236e-05,0.0,0
6542,610.0,0,2040,1.7178470566408533e-05,1.711183094879969e-06,0
6543,618.0,0,2040,9.104589400196522e-05,5.989140832079892e-06,0
6544,596.0,0,2040,0.0003762085054043,6.844732379519876e-06,0
6545,607.0,0,2040,1.546062350976768e-05,8.555915474399845e-07,0
6546,604.0,0,2040,2.0614164679690236e-05,1.2833873211599767e-06,0
6547,605.0,0,2040,1.546062350976768e-05,8.555915474399845e-07,0
6548,597.0,0,2040,0.0003384158701582,6.416936605799884e-06,0
6549,601.0,0,2040,3.6074788189457915e-05,1.2833873211599767e-06,0
6550,594.0,0,2040,1.0307082339845118e-05,3.422366189759938e-06,0
6551,603.0,0,2040,3.779263524609877e-05,8.555915474399845e-07,0
6552,600.0,0,2041,2.748555290625365e-05,5.989140832079892e-06,0
6553,607.0,0,2041,1.2024929396485972e-05,4.2779577371999225e-06,0
6554,613.0,0,2041,2.748555290625365e-05,1.9250809817399652e-05,0
6555,596.0,0,2041,2.5767705849612797e-05,1.4117260532759744e-05,0
6556,612.0,0,2041,0.000104788670455,4.1068394277119255e-05,0
6557,605.0,0,2041,1.2024929396485972e-05,2.994570416039946e-06,0
6558,602.0,0,2041,1.7178470566408533e-05,2.994570416039946e-06,0
6559,618.0,0,2041,1.3742776453126824e-05,8.555915474399845e-06,0
6560,608.0,0,2041,8.589235283204266e-06,5.133549284639907e-06,0
6561,604.0,0,2041,8.589235283204266e-06,7.272528153239869e-06,0
6562,614.0,0,2041,3.092124701953536e-05,2.0961992912279622e-05,0
6563,597.0,0,2041,0.0001975524115136,4.021280272967927e-05,0
6564,620.0,0,2041,8.589235283204266e-06,1.11226901167198e-05,0
6565,598.0,0,2041,5.840679992578901e-05,1.155048589043979e-05,0
6566,557.0,0,2042,1.0307082339845118e-05,2.1389788685999612e-06,0
6567,567.0,0,2042,2.4049858792971944e-05,1.6256239401359707e-05,0
6568,559.0,0,2042,2.0614164679690236e-05,3.850161963479931e-06,0
6569,561.0,0,2042,8.07388116621201e-05,8.983711248119837e-06,0
6570,569.0,0,2042,5.1535411699225594e-05,9.796523218187824e-05,0
6571,562.0,0,2042,8.245665871876095e-05,1.0267098569279814e-05,0
6572,564.0,0,2042,4.809971758594389e-05,1.711183094879969e-05,0
6573,579.0,0,2042,1.2024929396485972e-05,6.416936605799884e-06,0
6574,572.0,0,2042,5.153541169922559e-06,1.2406077437879776e-05,0
6575,563.0,0,2042,7.73031175488384e-05,1.3689464759039753e-05,0
6576,571.0,0,2042,3.092124701953536e-05,1.9678605591119644e-05,0
6577,576.0,0,2042,6.871388226563413e-06,5.989140832079892e-06,0
6578,560.0,0,2042,8.589235283204266e-06,2.1389788685999612e-06,0
6579,575.0,0,2042,1.0307082339845118e-05,1.0267098569279814e-05,0
6580,560.0,0,2043,1.7178470566408532e-06,4.2779577371999225e-06,0
6581,554.0,0,2043,0.0,0.0,0
6582,557.0,0,2043,3.4356941132817063e-06,4.705753510919915e-06,0
6583,564.0,0,2043,5.153541169922559e-06,5.989140832079892e-06,0
6584,569.0,0,2043,5.153541169922559e-06,1.5828443627639715e-05,0
6585,562.0,0,2043,5.153541169922559e-06,2.994570416039946e-06,0
6586,576.0,0,2043,6.871388226563413e-06,3.850161963479931e-06,0
6587,570.0,0,2043,1.7178470566408533e-05,1.3689464759039753e-05,0
6588,567.0,0,2043,1.0307082339845118e-05,1.497285208019973e-05,0
6589,555.0,0,2043,0.0,0.0,0
6590,561.0,0,2043,3.4356941132817063e-06,2.5667746423199534e-06,0
6591,575.0,0,2043,1.7178470566408532e-06,5.561345058359899e-06,0
6592,565.0,0,2043,0.0001339920704179,0.0001048099645613,0
6593,558.0,0,2043,0.0,2.1389788685999612e-06,0
6594,557.0,0,2044,2.9203399962894504e-05,4.2779577371999225e-06,0
6595,559.0,0,2044,8.589235283204266e-05,1.711183094879969e-05,0
6596,555.0,0,2044,8.589235283204266e-06,1.2833873211599767e-06,0
6597,566.0,0,2044,8.589235283204266e-05,3.8929415408519296e-05,0
6598,570.0,0,2044,0.0001889631762304,7.272528153239869e-05,0
6599,574.0,0,2044,1.8896317623049383e-05,1.0694894342999809e-05,0
6600,553.0,0,2044,1.7178470566408532e-06,0.0,0
6601,569.0,0,2044,0.0003521586466113,0.0001107991053934,0
6602,567.0,0,2044,9.448158811524692e-05,4.320737314571922e-05,0
6603,561.0,0,2044,0.0004002583641973,5.261888016755905e-05,0
6604,552.0,0,2044,5.153541169922559e-06,1.711183094879969e-06,0
6605,578.0,0,2044,2.4049858792971944e-05,1.2406077437879776e-05,0
6606,558.0,0,2044,5.668895286914815e-05,2.438435910203956e-05,0
6607,576.0,0,2044,2.233201173633109e-05,1.326166898531976e-05,0
6608,852.0,0,2045,0.0,8.555915474399845e-07,0
6609,834.0,0,2045,0.0,4.2779577371999227e-07,0
6610,842.0,0,2045,1.7178470566408532e-06,0.0,0
6611,849.0,0,2045,0.0,0.0,0
6612,848.0,0,2045,0.0,0.0,0
6613,851.0,0,2045,0.0,8.555915474399845e-07,0
6614,840.0,0,2045,0.0,4.2779577371999227e-07,0
6615,838.0,0,2045,0.0,8.555915474399845e-07,0
6616,843.0,0,2045,0.0,4.2779577371999227e-07,0
6617,856.0,0,2045,3.4356941132817063e-06,1.711183094879969e-06,0
6618,847.0,0,2045,1.7178470566408532e-06,0.0,0
6619,850.0,0,2045,0.0,4.2779577371999227e-07,0
6620,853.0,0,2045,0.0,4.2779577371999227e-07,0
6621,855.0,0,2045,1.7178470566408532e-06,8.555915474399845e-07,0
6622,848.0,0,2046,0.0,8.555915474399845e-07,0
6623,834.0,0,2046,0.0,0.0,0
6624,849.0,0,2046,5.153541169922559e-06,8.555915474399845e-07,0
6625,845.0,0,2046,6.871388226563413e-06,1.2833873211599767e-06,0
6626,842.0,0,2046,5.153541169922559e-06,4.2779577371999227e-07,0
6627,853.0,0,2046,0.0,4.2779577371999227e-07,0
6628,832.0,0,2046,1.7178470566408532e-06,4.2779577371999227e-07,0
6629,830.0,0,2046,3.4356941132817063e-06,0.0,0
6630,855.0,0,2046,1.7178470566408532e-06,8.555915474399845e-07,0
6631,851.0,0,2046,3.4356941132817063e-06,4.2779577371999227e-07,0
6632,856.0,0,2046,8.589235283204266e-06,8.555915474399845e-07,0
6633,850.0,0,2046,0.0,0.0,0
6634,841.0,0,2046,1.7178470566408532e-06,4.2779577371999227e-07,0
6635,843.0,0,2046,0.0,4.2779577371999227e-07,0
6636,852.0,0,2047,1.2024929396485972e-05,4.2779577371999225e-06,0
6637,831.0,0,2047,0.000104788670455,7.700323926959862e-06,0
6638,845.0,0,2047,4.122832935938047e-05,6.844732379519876e-06,0
6639,840.0,0,2047,1.8896317623049383e-05,1.711183094879969e-06,0
6640,846.0,0,2047,3.951048230273962e-05,5.133549284639907e-06,0
6641,833.0,0,2047,2.9203399962894504e-05,1.711183094879969e-06,0
6642,855.0,0,2047,1.0307082339845118e-05,3.422366189759938e-06,0
6643,843.0,0,2047,2.748555290625365e-05,3.850161963479931e-06,0
6644,841.0,0,2047,1.7178470566408533e-05,5.133549284639907e-06,0
6645,832.0,0,2047,6.527818815235242e-05,5.133549284639907e-06,0
6646,853.0,0,2047,3.951048230273962e-05,5.133549284639907e-06,0
6647,837.0,0,2047,0.000171784705664,1.497285208019973e-05,0
6648,838.0,0,2047,0.0002422164349863,1.4117260532759744e-05,0
6649,836.0,0,2047,6.184249403907072e-05,1.0694894342999809e-05,0
6650,635.0,0,2048,0.0,0.0,0
6651,616.0,0,2048,0.0,0.0,0
6652,632.0,0,2048,0.0,0.0,0
6653,622.0,0,2048,0.0,4.2779577371999227e-07,0
6654,628.0,0,2048,0.0,0.0,0
6655,633.0,0,2048,0.0,0.0,0
6656,629.0,0,2048,0.0,0.0,0
6657,620.0,0,2048,0.0,0.0,0
6658,634.0,0,2048,0.0,0.0,0
6659,613.0,0,2048,0.0,0.0,0
6660,615.0,0,2048,0.0,4.2779577371999227e-07,0
6661,617.0,0,2048,0.0,4.2779577371999227e-07,0
6662,627.0,0,2048,0.0,0.0,0
6663,614.0,0,2048,0.0,0.0,0
6664,634.0,0,2049,0.0014532986099181,0.0006305709704632,0
6665,631.0,0,2049,0.0004758436346895,0.0003071573655309,0
6666,620.0,0,2049,0.0004432045406133,0.0001120824927146,0
6667,627.0,0,2049,0.0001254028351347,7.22974857586787e-05,0
6668,622.0,0,2049,0.0004243082229902,9.753743640815824e-05,0
6669,632.0,0,2049,0.0005651716816348,0.0003140020979104,0
6670,633.0,0,2049,0.0003092124701953,0.0003328251119541,0
6671,619.0,0,2049,0.0003779263524609,8.29923801016785e-05,0
6672,629.0,0,2049,0.002458239138053,0.0004384906680629,0
6673,625.0,0,2049,0.000171784705664,6.245818296311888e-05,0
6674,628.0,0,2049,0.0002679841408359,0.000109943513846,0
6675,621.0,0,2049,0.0001992702585703,7.358087307983867e-05,0
6676,618.0,0,2049,0.0001700668586074,3.593484499247935e-05,0
6677,635.0,0,2049,0.0030302822079144,0.0009758021598553,0
6678,632.0,0,2050,6.184249403907072e-05,3.122909148155944e-05,0
6679,626.0,0,2050,3.4356941132817063e-06,2.5667746423199534e-06,0
6680,628.0,0,2050,2.5767705849612797e-05,1.2833873211599767e-06,0
6681,614.0,0,2050,5.153541169922559e-06,2.1389788685999612e-06,0
6682,639.0,0,2050,8.589235283204266e-06,3.850161963479931e-06,0
6683,619.0,0,2050,1.3742776453126824e-05,1.711183094879969e-06,0
6684,635.0,0,2050,2.9203399962894504e-05,4.705753510919915e-06,0
6685,640.0,0,2050,3.779263524609877e-05,1.0267098569279814e-05,0
6686,634.0,0,2050,1.0307082339845118e-05,6.844732379519876e-06,0
6687,630.0,0,2050,8.589235283204266e-06,3.850161963479931e-06,0
6688,616.0,0,2050,1.7178470566408533e-05,1.2833873211599767e-06,0
6689,617.0,0,2050,5.49711058125073e-05,5.989140832079892e-06,0
6690,623.0,0,2050,1.7178470566408533e-05,2.1389788685999612e-06,0
