"","term","estimate","std.error","statistic","p.value"
"1","ts::-13:treat",-0.17381457020714,0.160080778511113,-1.0857928842161,0.277570635290503
"2","ts::-12:treat",-0.390804099883029,0.156263392163441,-2.50093188476463,0.0123866999687223
"3","ts::-11:treat",-0.158283631799061,0.161597734609385,-0.979491650558505,0.327337112093019
"4","ts::-10:treat",-0.138649255577753,0.155261710765216,-0.893003528651155,0.371855283003804
"5","ts::-9:treat",0.316135232963443,0.234196552109431,1.34987142259774,0.177057229797588
"6","ts::-8:treat",0.168841819546485,0.18895122889236,0.893573545598205,0.371550105822149
"7","ts::-7:treat",-0.04314183719947,0.149105319397365,-0.289338015396334,0.772322723693082
"8","ts::-6:treat",-0.0866780077457979,0.167583135752424,-0.517223928032056,0.604999850425309
"9","ts::-5:treat",0.460504498254632,0.302617932960208,1.52173565442727,0.128075330002044
"10","ts::-4:treat",0.2198120496266,0.273783681253001,0.802867609276807,0.422051259364544
"11","ts::-3:treat",0.294256268461885,0.181707220230141,1.61939777675975,0.105361704894649
"12","ts::-2:treat",0.117198541519762,0.168903663271801,0.693878032302743,0.487758701153065
"13","ts::-1:treat",0.863256435024477,0.197660132247927,4.36737760522029,1.2574722085119e-05
"14","ts::0:treat",1.35011898366408,0.249986705370549,5.40076313923506,6.63579951715965e-08
"15","ts::1:treat",0.061213283441236,0.238853045464301,0.256280104456046,0.797734558719058
"16","ts::2:treat",-0.122135181189453,0.277979965805596,-0.43936684730319,0.660395744527622
"17","ts::3:treat",-0.220254279748606,0.230808592992491,-0.954272442342609,0.339945753563346
"18","ts::4:treat",-0.237448462380183,0.262990551877164,-0.902878299943982,0.366590488744018
"19","ts::5:treat",-0.202937104019742,0.262346774465328,-0.773545260593863,0.439199753530573
"20","ts::6:treat",-0.169285641041135,0.267902714800468,-0.63189221940964,0.527457307856642
"21","ts::7:treat",-0.168267010419613,0.327990054854671,-0.513024733308365,0.607934019617254
"22","ts::8:treat",-0.405998200400284,0.292899380750182,-1.38613540035636,0.165705562570217
"23","ts::9:treat",-0.535051590019515,0.283848373619806,-1.88499086042387,0.0594310717646032
"24","ts::10:treat",-0.631061778970107,0.297424105813374,-2.12175733787389,0.0338581208993855
"25","ts::11:treat",-0.720684891967953,0.26852455496772,-2.68386960758426,0.0072775483552939
"26","ts::12:treat",-0.886581917978799,0.278361608411421,-3.18500070120454,0.00144753657493426
"27","ts::13:treat",-0.734795972351742,0.416746564203555,-1.76317223815873,0.0778714445443908
