"","term","estimate","std.error","statistic","p.value"
"1","ts::-13:treat",-11.6025479820378,10.1332459629791,-1.14499815996046,0.252248832325139
"2","ts::-12:treat",-12.0596282994566,14.0789221095621,-0.856573266448148,0.391709912107862
"3","ts::-11:treat",-8.58281247466012,14.037521545293,-0.611419362525435,0.540941723868223
"4","ts::-10:treat",-5.59853107863775,14.7836872154908,-0.378696531997202,0.704924645320904
"5","ts::-9:treat",-7.19795448789438,14.7682381348304,-0.487394259367895,0.62599413265828
"6","ts::-8:treat",-11.7124186356733,14.4338246446827,-0.811456348126557,0.417131076967643
"7","ts::-7:treat",-11.6273816057949,14.733358085651,-0.789187470921443,0.4300290128966
"8","ts::-6:treat",1.18455836534884,14.0940080099003,0.084046948498735,0.933021493314078
"9","ts::-5:treat",-10.5292262541976,14.6854944904836,-0.716981390107136,0.473409358781827
"10","ts::-4:treat",-9.87960728808112,15.2107882709225,-0.649513168687474,0.516027921704923
"11","ts::-3:treat",-9.30361705927478,15.1294943325772,-0.614932452781453,0.538619199075643
"12","ts::-2:treat",8.33874440554081,17.5924981634307,0.473994331451713,0.635518644861088
"13","ts::-1:treat",12.6380893631588,14.2850037685379,0.884710257549507,0.376343127581659
"14","ts::0:treat",83.1155158674525,15.8646646586087,5.23903389425577,1.6610159892747e-07
"15","ts::1:treat",-8.7188431996685,14.8840981260491,-0.585782432084976,0.558040503297612
"16","ts::2:treat",-12.3115399805965,14.8047153865267,-0.831595857074085,0.405665298152107
"17","ts::3:treat",-9.99653736153015,15.2210503663307,-0.656757393277057,0.511358385466234
"18","ts::4:treat",-16.0250049875332,14.8857525936872,-1.07653307326424,0.281725796414573
"19","ts::5:treat",-16.2334721352606,14.9549209597532,-1.08549367655959,0.277740220514357
"20","ts::6:treat",-19.0177550513316,15.0623824606896,-1.26259939959464,0.206774992095126
"21","ts::7:treat",-21.4710773144623,15.1780417778764,-1.41461445611243,0.15722578116858
"22","ts::8:treat",-23.9066940860083,14.9569824046019,-1.59836345589688,0.110006977061754
"23","ts::9:treat",-24.3594805915157,14.9709265832459,-1.62711910021499,0.103756544862212
"24","ts::10:treat",-25.1827768325855,14.7535723099915,-1.70689351049786,0.0878859328665833
"25","ts::11:treat",-22.5427502356163,14.3778006204818,-1.56788585616517,0.116952703719433
"26","ts::12:treat",-24.4409928754437,14.6994060300835,-1.6627197606096,0.09641304766842
"27","ts::13:treat",-22.4388981696448,15.0204902336533,-1.49388587327001,0.13525025499331
