"","term","estimate","std.error","statistic","p.value"
"1","ts::-13:treat",0.0444036825776337,0.107837123040872,0.411766201893237,0.680510796278741
"2","ts::-12:treat",0.0462684972486816,0.12257258287783,0.377478357413729,0.705818145128254
"3","ts::-11:treat",0.0254395555501841,0.118723704678346,0.214275284106965,0.830332390852038
"4","ts::-10:treat",0.275571647095658,0.13462946837996,2.0468895139504,0.0406689339071165
"5","ts::-9:treat",0.305795349993539,0.129386509266528,2.36342530397524,0.0181068764056055
"6","ts::-8:treat",0.224450452300122,0.131954223471179,1.70097209771498,0.0889482267619097
"7","ts::-7:treat",0.278935518830015,0.134457708371071,2.07452233277858,0.0380308268581434
"8","ts::-6:treat",0.332026498201738,0.134710437439008,2.46474218712316,0.0137111867495921
"9","ts::-5:treat",0.316246497743807,0.133435949955889,2.37002470360013,0.017786896776893
"10","ts::-4:treat",0.534288531053761,0.112664578294966,4.74229379934255,2.11311868123258e-06
"11","ts::-3:treat",0.542491905765362,0.112359589181999,4.82817630177198,1.37789082397102e-06
"12","ts::-2:treat",0.467478819471605,0.124160389337173,3.76512043790478,0.000166468823217231
"13","ts::-1:treat",1.14826801835985,0.17446955948044,6.58148058480415,4.65786340439575e-11
"14","ts::0:treat",1.59639251328573,0.128232677552513,12.4491864613214,1.41277861319071e-35
"15","ts::1:treat",0.468971611062826,0.123947740570187,3.78362371839497,0.000154561440279564
"16","ts::2:treat",0.19447651303078,0.124001522086269,1.56833972485822,0.116801869752032
"17","ts::3:treat",0.200359115654875,0.14373340796091,1.3939634389617,0.163328645464552
"18","ts::4:treat",0.250833376786738,0.13951924484176,1.79784069983483,0.0722022555993033
"19","ts::5:treat",0.186844057498988,0.131378124619574,1.42218545164976,0.154972421047055
"20","ts::6:treat",0.231352360773124,0.135365336038285,1.70909604736394,0.0874331596390812
"21","ts::7:treat",0.309177005788121,0.142075654263578,2.17614345955808,0.0295445351263211
"22","ts::8:treat",0.219195730775085,0.132765834773857,1.6509950104893,0.0987395937216869
"23","ts::9:treat",0.203917335943427,0.116523505781939,1.75001030543173,0.0801165354936312
"24","ts::10:treat",0.259146033194299,0.157417591956206,1.64623299069646,0.0997157994901596
"25","ts::11:treat",0.219386779609388,0.142779792819721,1.53653941693551,0.124406138136497
"26","ts::12:treat",0.161669101988994,0.133732889524399,1.20889560200146,0.226702956022761
"27","ts::13:treat",0.217986900071616,0.12698488352275,1.71663661078653,0.0860455888254756
