"","term","estimate","std.error","statistic","p.value"
"1","ts::-13:treat",0.11166087274221,0.12632085133492,0.883946486761386,0.376725101040875
"2","ts::-12:treat",0.102108737696937,0.112947680728302,0.904035718471832,0.365976461836484
"3","ts::-11:treat",0.228281837783553,0.145545838441542,1.5684532119085,0.116775401032439
"4","ts::-10:treat",0.297473783087358,0.166367527820933,1.7880519533087,0.0737676262547318
"5","ts::-9:treat",0.276446294309331,0.162620369805851,1.69994874959007,0.0891405660445823
"6","ts::-8:treat",0.22860903482674,0.126432110757073,1.80815643635017,0.0705821566045522
"7","ts::-7:treat",0.222480075253089,0.111933580436412,1.98760795809152,0.0468550654865318
"8","ts::-6:treat",0.309623920504396,0.139804167872654,2.21469735284593,0.0267808446873241
"9","ts::-5:treat",0.501984976542493,0.183880911501289,2.72994609632972,0.00633446820631801
"10","ts::-4:treat",0.662662629089979,0.155671510079968,4.25680093133015,2.07372846148702e-05
"11","ts::-3:treat",0.512546184975344,0.143890577777987,3.56205522898218,0.000367962949709718
"12","ts::-2:treat",0.619726635206293,0.150184658048714,4.12643104334449,3.68436410557438e-05
"13","ts::-1:treat",1.01066430834411,0.147744810588316,6.84060783129825,7.88578626793431e-12
"14","ts::0:treat",1.28062314813601,0.149806820049329,8.54849697573398,1.24701730431775e-17
"15","ts::1:treat",0.433028621144518,0.151421462785419,2.859757217893,0.00423965444760264
"16","ts::2:treat",0.439729285543233,0.187002764797265,2.35145873923285,0.0186999634447235
"17","ts::3:treat",0.240245319374464,0.139707760788066,1.71962758560644,0.0855001585052532
"18","ts::4:treat",0.274705859026948,0.132891821572375,2.0671389388499,0.0387210638805104
"19","ts::5:treat",0.333705268792333,0.211600279633269,1.57705495177363,0.114782881405793
"20","ts::6:treat",0.210934245228546,0.164094844214113,1.28544102795403,0.198638211875599
"21","ts::7:treat",0.137093454984217,0.162188299409576,0.845273398163037,0.397958210090357
"22","ts::8:treat",0.17832241539273,0.149950315199089,1.18921000703447,0.234357037632059
"23","ts::9:treat",0.239841981867806,0.166740604745396,1.43841376990345,0.150316687919958
"24","ts::10:treat",0.293513719363654,0.180592576053053,1.62528120357189,0.104102654635974
"25","ts::11:treat",0.208332814023191,0.163354441417815,1.27534220811501,0.202188144364352
"26","ts::12:treat",0.458042941334712,0.227759138719902,2.01108479733941,0.0443165006874314
"27","ts::13:treat",0.554353647198153,0.171309411537108,3.2359789355652,0.00121226329668515
