,unit_id,ever_treated,ts,gain_rate,time_period
21968,842,False,2,2.0,580.0
21969,842,False,3,2.0,581.0
21970,842,False,4,1.0,582.0
21971,842,False,5,1.0,583.0
21972,842,False,6,1.0,584.0
21973,842,False,7,0.0,585.0
21974,842,False,8,0.0,586.0
21975,842,False,9,0.0,587.0
21976,842,False,10,1.0,588.0
21977,842,False,11,1.0,589.0
21978,842,False,12,0.0,590.0
21979,842,False,13,2.0,591.0
21980,842,True,-14,0.0,564.0
21981,842,True,-13,0.0,565.0
21982,842,True,-12,0.0,566.0
21983,842,True,-11,1.0,567.0
21984,842,True,-10,0.0,568.0
21985,842,True,-9,0.0,569.0
21986,842,True,-8,0.0,570.0
21987,842,True,-7,0.0,571.0
21988,842,True,-6,0.0,572.0
21989,842,True,-5,0.0,573.0
21990,842,True,-4,0.0,574.0
21991,842,True,-3,0.0,575.0
21992,842,True,-2,0.0,576.0
21993,842,True,-1,0.0,577.0
21994,842,True,0,0.0,578.0
21995,842,True,1,0.0,579.0
21996,842,True,2,0.0,580.0
21997,842,True,3,0.0,581.0
21998,842,True,4,0.0,582.0
21999,842,True,5,0.0,583.0
22000,842,True,6,0.0,584.0
22001,842,True,7,0.0,585.0
22002,842,True,8,0.0,586.0
22003,842,True,9,0.0,587.0
22004,842,True,10,0.0,588.0
22005,842,True,11,0.0,589.0
22006,842,True,12,0.0,590.0
22007,842,True,13,0.0,591.0
22008,843,False,-14,22.0,564.0
22009,843,False,-13,13.0,565.0
22010,843,False,-12,18.0,566.0
22011,843,False,-11,13.0,567.0
22012,843,False,-10,9.0,568.0
22013,843,False,-9,8.0,569.0
22014,843,False,-8,6.0,570.0
22015,843,False,-7,4.0,571.0
22016,843,False,-6,6.0,572.0
22017,843,False,-5,5.0,573.0
22018,843,False,-4,9.0,574.0
22019,843,False,-3,9.0,575.0
22020,843,False,-2,2.0,576.0
22021,843,False,-1,0.0,577.0
22022,843,False,0,2.0,578.0
22023,843,False,1,1.0,579.0
22024,843,False,2,3.0,580.0
22025,843,False,3,4.0,581.0
22026,843,False,4,2.0,582.0
22027,843,False,5,0.0,583.0
22028,843,False,6,4.0,584.0
22029,843,False,7,0.0,585.0
22030,843,False,8,2.0,586.0
22031,843,False,9,2.0,587.0
22032,843,False,10,9.0,588.0
22033,843,False,11,3.0,589.0
22034,843,False,12,1.0,590.0
22035,843,False,13,0.0,591.0
22036,843,True,-14,2.0,564.0
22037,843,True,-13,0.0,565.0
22038,843,True,-12,1.0,566.0
22039,843,True,-11,0.0,567.0
22040,843,True,-10,3.0,568.0
22041,843,True,-9,0.0,569.0
22042,843,True,-8,0.0,570.0
22043,843,True,-7,0.0,571.0
22044,843,True,-6,0.0,572.0
22045,843,True,-5,0.0,573.0
22046,843,True,-4,0.0,574.0
22047,843,True,-3,0.0,575.0
22048,843,True,-2,2.0,576.0
22049,843,True,-1,1.0,577.0
22050,843,True,0,0.0,578.0
22051,843,True,1,0.0,579.0
22052,843,True,2,0.0,580.0
22053,843,True,3,0.0,581.0
22054,843,True,4,0.0,582.0
22055,843,True,5,0.0,583.0
22056,843,True,6,0.0,584.0
22057,843,True,7,0.0,585.0
22058,843,True,8,0.0,586.0
22059,843,True,9,0.0,587.0
22060,843,True,10,0.0,588.0
22061,843,True,11,1.0,589.0
22062,843,True,12,1.0,590.0
22063,843,True,13,0.0,591.0
22064,844,False,-14,0.0,564.0
22065,844,False,-13,0.0,565.0
22066,844,False,-12,0.0,566.0
22067,844,False,-11,0.0,567.0
22068,844,False,-10,0.0,568.0
22069,844,False,-9,0.0,569.0
22070,844,False,-8,0.0,570.0
22071,844,False,-7,0.0,571.0
22072,844,False,-6,0.0,572.0
22073,844,False,-5,0.0,573.0
22074,844,False,-4,0.0,574.0
